Axis1,Axis2,Axis3,datetime,hand,hand_dominance,type,hand_type,session,hand_label,id
99,33,39,2016-12-17 16:21:02,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,2,2016-12-17 16:21:02,R,R,ucp,dom,ndom,dom,UCP13
0,0,0,2016-12-17 16:21:03,R,R,ucp,dom,ndom,dom,UCP13
88,39,74,2016-12-17 16:21:03,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:04,R,R,ucp,dom,ndom,dom,UCP13
126,60,81,2016-12-17 16:21:04,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:05,R,R,ucp,dom,ndom,dom,UCP13
96,32,77,2016-12-17 16:21:05,L,R,ucp,ndom,ndom,ndom,UCP13
111,105,48,2016-12-17 16:21:06,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:06,R,R,ucp,dom,ndom,dom,UCP13
0,0,0,2016-12-17 16:21:07,R,R,ucp,dom,ndom,dom,UCP13
132,74,72,2016-12-17 16:21:07,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,2,2016-12-17 16:21:08,R,R,ucp,dom,ndom,dom,UCP13
109,66,98,2016-12-17 16:21:08,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,1,2016-12-17 16:21:09,R,R,ucp,dom,ndom,dom,UCP13
98,66,108,2016-12-17 16:21:09,L,R,ucp,ndom,ndom,ndom,UCP13
95,73,124,2016-12-17 16:21:10,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,15,2016-12-17 16:21:10,R,R,ucp,dom,ndom,dom,UCP13
130,82,94,2016-12-17 16:21:11,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,4,2016-12-17 16:21:11,R,R,ucp,dom,ndom,dom,UCP13
81,28,48,2016-12-17 16:21:12,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,4,2016-12-17 16:21:12,R,R,ucp,dom,ndom,dom,UCP13
100,64,57,2016-12-17 16:21:13,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,1,2016-12-17 16:21:13,R,R,ucp,dom,ndom,dom,UCP13
41,41,0,2016-12-17 16:21:14,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,20,2016-12-17 16:21:14,R,R,ucp,dom,ndom,dom,UCP13
30,118,28,2016-12-17 16:21:15,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,10,2016-12-17 16:21:15,R,R,ucp,dom,ndom,dom,UCP13
77,71,78,2016-12-17 16:21:16,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,9,2016-12-17 16:21:16,R,R,ucp,dom,ndom,dom,UCP13
67,31,108,2016-12-17 16:21:17,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,7,2016-12-17 16:21:17,R,R,ucp,dom,ndom,dom,UCP13
67,51,61,2016-12-17 16:21:18,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,5,2016-12-17 16:21:18,R,R,ucp,dom,ndom,dom,UCP13
0,0,4,2016-12-17 16:21:19,R,R,ucp,dom,ndom,dom,UCP13
29,55,77,2016-12-17 16:21:19,L,R,ucp,ndom,ndom,ndom,UCP13
0,3,19,2016-12-17 16:21:20,R,R,ucp,dom,ndom,dom,UCP13
70,44,84,2016-12-17 16:21:20,L,R,ucp,ndom,ndom,ndom,UCP13
51,52,66,2016-12-17 16:21:21,L,R,ucp,ndom,ndom,ndom,UCP13
5,13,48,2016-12-17 16:21:21,R,R,ucp,dom,ndom,dom,UCP13
0,10,15,2016-12-17 16:21:22,R,R,ucp,dom,ndom,dom,UCP13
69,63,76,2016-12-17 16:21:22,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,10,2016-12-17 16:21:23,R,R,ucp,dom,ndom,dom,UCP13
67,61,27,2016-12-17 16:21:23,L,R,ucp,ndom,ndom,ndom,UCP13
79,15,19,2016-12-17 16:21:24,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:24,R,R,ucp,dom,ndom,dom,UCP13
61,59,63,2016-12-17 16:21:25,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:25,R,R,ucp,dom,ndom,dom,UCP13
13,23,26,2016-12-17 16:21:26,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:26,R,R,ucp,dom,ndom,dom,UCP13
0,0,0,2016-12-17 16:21:27,R,R,ucp,dom,ndom,dom,UCP13
95,97,60,2016-12-17 16:21:27,L,R,ucp,ndom,ndom,ndom,UCP13
137,100,79,2016-12-17 16:21:28,L,R,ucp,ndom,ndom,ndom,UCP13
0,45,46,2016-12-17 16:21:28,R,R,ucp,dom,ndom,dom,UCP13
0,1,0,2016-12-17 16:21:29,R,R,ucp,dom,ndom,dom,UCP13
71,35,37,2016-12-17 16:21:29,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:30,R,R,ucp,dom,ndom,dom,UCP13
62,44,45,2016-12-17 16:21:30,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:31,R,R,ucp,dom,ndom,dom,UCP13
99,43,65,2016-12-17 16:21:31,L,R,ucp,ndom,ndom,ndom,UCP13
25,54,34,2016-12-17 16:21:32,L,R,ucp,ndom,ndom,ndom,UCP13
0,21,28,2016-12-17 16:21:32,R,R,ucp,dom,ndom,dom,UCP13
4,4,23,2016-12-17 16:21:33,R,R,ucp,dom,ndom,dom,UCP13
86,42,89,2016-12-17 16:21:33,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:34,R,R,ucp,dom,ndom,dom,UCP13
19,1,7,2016-12-17 16:21:34,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:35,R,R,ucp,dom,ndom,dom,UCP13
94,36,75,2016-12-17 16:21:35,L,R,ucp,ndom,ndom,ndom,UCP13
5,0,0,2016-12-17 16:21:36,R,R,ucp,dom,ndom,dom,UCP13
92,80,73,2016-12-17 16:21:36,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:37,R,R,ucp,dom,ndom,dom,UCP13
84,67,12,2016-12-17 16:21:37,L,R,ucp,ndom,ndom,ndom,UCP13
96,90,93,2016-12-17 16:21:38,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:38,R,R,ucp,dom,ndom,dom,UCP13
63,76,24,2016-12-17 16:21:39,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,20,2016-12-17 16:21:39,R,R,ucp,dom,ndom,dom,UCP13
72,59,87,2016-12-17 16:21:40,L,R,ucp,ndom,ndom,ndom,UCP13
2,0,1,2016-12-17 16:21:40,R,R,ucp,dom,ndom,dom,UCP13
84,53,55,2016-12-17 16:21:41,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,14,2016-12-17 16:21:41,R,R,ucp,dom,ndom,dom,UCP13
162,77,89,2016-12-17 16:21:42,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,17,2016-12-17 16:21:42,R,R,ucp,dom,ndom,dom,UCP13
77,88,66,2016-12-17 16:21:43,L,R,ucp,ndom,ndom,ndom,UCP13
0,11,70,2016-12-17 16:21:43,R,R,ucp,dom,ndom,dom,UCP13
121,53,87,2016-12-17 16:21:44,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,17,2016-12-17 16:21:44,R,R,ucp,dom,ndom,dom,UCP13
55,49,0,2016-12-17 16:21:45,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:45,R,R,ucp,dom,ndom,dom,UCP13
79,75,75,2016-12-17 16:21:46,L,R,ucp,ndom,ndom,ndom,UCP13
0,1,21,2016-12-17 16:21:46,R,R,ucp,dom,ndom,dom,UCP13
6,0,16,2016-12-17 16:21:47,R,R,ucp,dom,ndom,dom,UCP13
74,52,31,2016-12-17 16:21:47,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,8,2016-12-17 16:21:48,R,R,ucp,dom,ndom,dom,UCP13
76,53,40,2016-12-17 16:21:48,L,R,ucp,ndom,ndom,ndom,UCP13
109,90,66,2016-12-17 16:21:49,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,4,2016-12-17 16:21:49,R,R,ucp,dom,ndom,dom,UCP13
100,34,49,2016-12-17 16:21:50,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:50,R,R,ucp,dom,ndom,dom,UCP13
72,66,31,2016-12-17 16:21:51,L,R,ucp,ndom,ndom,ndom,UCP13
5,0,36,2016-12-17 16:21:51,R,R,ucp,dom,ndom,dom,UCP13
43,73,15,2016-12-17 16:21:52,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,0,2016-12-17 16:21:52,R,R,ucp,dom,ndom,dom,UCP13
107,67,81,2016-12-17 16:21:53,L,R,ucp,ndom,ndom,ndom,UCP13
0,6,25,2016-12-17 16:21:53,R,R,ucp,dom,ndom,dom,UCP13
85,67,101,2016-12-17 16:21:54,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,29,2016-12-17 16:21:54,R,R,ucp,dom,ndom,dom,UCP13
91,66,77,2016-12-17 16:21:55,L,R,ucp,ndom,ndom,ndom,UCP13
0,11,39,2016-12-17 16:21:55,R,R,ucp,dom,ndom,dom,UCP13
36,40,64,2016-12-17 16:21:56,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,6,2016-12-17 16:21:56,R,R,ucp,dom,ndom,dom,UCP13
91,52,91,2016-12-17 16:21:57,L,R,ucp,ndom,ndom,ndom,UCP13
0,19,52,2016-12-17 16:21:57,R,R,ucp,dom,ndom,dom,UCP13
0,4,20,2016-12-17 16:21:58,R,R,ucp,dom,ndom,dom,UCP13
52,26,15,2016-12-17 16:21:58,L,R,ucp,ndom,ndom,ndom,UCP13
0,0,7,2016-12-17 16:21:59,R,R,ucp,dom,ndom,dom,UCP13
69,26,107,2016-12-17 16:21:59,L,R,ucp,ndom,ndom,ndom,UCP13
117,68,115,2016-12-17 16:22:00,L,R,ucp,ndom,ndom,ndom,UCP13
10,0,0,2016-12-17 16:22:00,R,R,ucp,dom,ndom,dom,UCP13
146,163,55,2016-12-17 16:22:01,L,R,ucp,ndom,ndom,ndom,UCP13
50,66,58,2016-12-17 16:22:01,R,R,ucp,dom,ndom,dom,UCP13
0,0,0,2016-12-17 16:23:20,L,R,ucp,ndom,dom,ndom,UCP13
183,49,111,2016-12-17 16:23:20,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:21,L,R,ucp,ndom,dom,ndom,UCP13
142,40,132,2016-12-17 16:23:21,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:22,L,R,ucp,ndom,dom,ndom,UCP13
100,97,114,2016-12-17 16:23:22,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:23,L,R,ucp,ndom,dom,ndom,UCP13
129,47,108,2016-12-17 16:23:23,R,R,ucp,dom,dom,dom,UCP13
83,45,85,2016-12-17 16:23:24,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:24,L,R,ucp,ndom,dom,ndom,UCP13
94,70,74,2016-12-17 16:23:25,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:25,L,R,ucp,ndom,dom,ndom,UCP13
110,118,88,2016-12-17 16:23:26,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:26,L,R,ucp,ndom,dom,ndom,UCP13
0,0,0,2016-12-17 16:23:27,L,R,ucp,ndom,dom,ndom,UCP13
131,55,62,2016-12-17 16:23:27,R,R,ucp,dom,dom,dom,UCP13
122,68,57,2016-12-17 16:23:28,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:28,L,R,ucp,ndom,dom,ndom,UCP13
0,0,0,2016-12-17 16:23:29,L,R,ucp,ndom,dom,ndom,UCP13
189,67,65,2016-12-17 16:23:29,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:30,L,R,ucp,ndom,dom,ndom,UCP13
104,104,66,2016-12-17 16:23:30,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:31,L,R,ucp,ndom,dom,ndom,UCP13
114,50,94,2016-12-17 16:23:31,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:32,L,R,ucp,ndom,dom,ndom,UCP13
108,67,81,2016-12-17 16:23:32,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:33,L,R,ucp,ndom,dom,ndom,UCP13
46,53,52,2016-12-17 16:23:33,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:34,L,R,ucp,ndom,dom,ndom,UCP13
66,122,98,2016-12-17 16:23:34,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:35,L,R,ucp,ndom,dom,ndom,UCP13
101,79,85,2016-12-17 16:23:35,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:36,L,R,ucp,ndom,dom,ndom,UCP13
1,135,35,2016-12-17 16:23:36,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:37,L,R,ucp,ndom,dom,ndom,UCP13
154,46,96,2016-12-17 16:23:37,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:38,L,R,ucp,ndom,dom,ndom,UCP13
95,58,72,2016-12-17 16:23:38,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:39,L,R,ucp,ndom,dom,ndom,UCP13
94,66,85,2016-12-17 16:23:39,R,R,ucp,dom,dom,dom,UCP13
107,77,99,2016-12-17 16:23:40,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:40,L,R,ucp,ndom,dom,ndom,UCP13
89,74,33,2016-12-17 16:23:41,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:41,L,R,ucp,ndom,dom,ndom,UCP13
101,62,67,2016-12-17 16:23:42,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:42,L,R,ucp,ndom,dom,ndom,UCP13
0,0,0,2016-12-17 16:23:43,L,R,ucp,ndom,dom,ndom,UCP13
87,80,59,2016-12-17 16:23:43,R,R,ucp,dom,dom,dom,UCP13
49,96,93,2016-12-17 16:23:44,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:44,L,R,ucp,ndom,dom,ndom,UCP13
50,28,55,2016-12-17 16:23:45,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:45,L,R,ucp,ndom,dom,ndom,UCP13
71,87,60,2016-12-17 16:23:46,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:46,L,R,ucp,ndom,dom,ndom,UCP13
83,139,43,2016-12-17 16:23:47,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:47,L,R,ucp,ndom,dom,ndom,UCP13
142,82,53,2016-12-17 16:23:48,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:48,L,R,ucp,ndom,dom,ndom,UCP13
177,83,120,2016-12-17 16:23:49,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:49,L,R,ucp,ndom,dom,ndom,UCP13
178,73,92,2016-12-17 16:23:50,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:50,L,R,ucp,ndom,dom,ndom,UCP13
177,55,78,2016-12-17 16:23:51,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:51,L,R,ucp,ndom,dom,ndom,UCP13
109,30,78,2016-12-17 16:23:52,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:52,L,R,ucp,ndom,dom,ndom,UCP13
109,93,93,2016-12-17 16:23:53,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:53,L,R,ucp,ndom,dom,ndom,UCP13
94,42,70,2016-12-17 16:23:54,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:54,L,R,ucp,ndom,dom,ndom,UCP13
100,80,84,2016-12-17 16:23:55,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:55,L,R,ucp,ndom,dom,ndom,UCP13
52,29,27,2016-12-17 16:23:56,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:56,L,R,ucp,ndom,dom,ndom,UCP13
65,122,109,2016-12-17 16:23:57,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:57,L,R,ucp,ndom,dom,ndom,UCP13
99,98,91,2016-12-17 16:23:58,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:58,L,R,ucp,ndom,dom,ndom,UCP13
103,54,104,2016-12-17 16:23:59,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:23:59,L,R,ucp,ndom,dom,ndom,UCP13
130,54,85,2016-12-17 16:24:00,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:00,L,R,ucp,ndom,dom,ndom,UCP13
0,0,0,2016-12-17 16:24:01,L,R,ucp,ndom,dom,ndom,UCP13
137,65,87,2016-12-17 16:24:01,R,R,ucp,dom,dom,dom,UCP13
142,23,79,2016-12-17 16:24:02,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:02,L,R,ucp,ndom,dom,ndom,UCP13
0,0,0,2016-12-17 16:24:03,L,R,ucp,ndom,dom,ndom,UCP13
65,15,31,2016-12-17 16:24:03,R,R,ucp,dom,dom,dom,UCP13
90,71,81,2016-12-17 16:24:04,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:04,L,R,ucp,ndom,dom,ndom,UCP13
0,0,0,2016-12-17 16:24:05,L,R,ucp,ndom,dom,ndom,UCP13
122,60,100,2016-12-17 16:24:05,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:06,L,R,ucp,ndom,dom,ndom,UCP13
89,29,68,2016-12-17 16:24:06,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:07,L,R,ucp,ndom,dom,ndom,UCP13
103,34,50,2016-12-17 16:24:07,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:08,L,R,ucp,ndom,dom,ndom,UCP13
114,64,62,2016-12-17 16:24:08,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:09,L,R,ucp,ndom,dom,ndom,UCP13
137,95,58,2016-12-17 16:24:09,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:10,L,R,ucp,ndom,dom,ndom,UCP13
170,131,62,2016-12-17 16:24:10,R,R,ucp,dom,dom,dom,UCP13
186,104,45,2016-12-17 16:24:11,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:11,L,R,ucp,ndom,dom,ndom,UCP13
91,79,43,2016-12-17 16:24:12,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:12,L,R,ucp,ndom,dom,ndom,UCP13
128,18,29,2016-12-17 16:24:13,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:13,L,R,ucp,ndom,dom,ndom,UCP13
135,74,62,2016-12-17 16:24:14,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:14,L,R,ucp,ndom,dom,ndom,UCP13
0,0,0,2016-12-17 16:24:15,L,R,ucp,ndom,dom,ndom,UCP13
85,48,32,2016-12-17 16:24:15,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:16,L,R,ucp,ndom,dom,ndom,UCP13
111,49,90,2016-12-17 16:24:16,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:17,L,R,ucp,ndom,dom,ndom,UCP13
126,17,67,2016-12-17 16:24:17,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:18,L,R,ucp,ndom,dom,ndom,UCP13
123,65,97,2016-12-17 16:24:18,R,R,ucp,dom,dom,dom,UCP13
0,0,0,2016-12-17 16:24:19,L,R,ucp,ndom,dom,ndom,UCP13
87,43,20,2016-12-17 16:24:19,R,R,ucp,dom,dom,dom,UCP13
16,34,5,2016-12-17 16:24:20,R,R,ucp,dom,dom,dom,UCP13
3,9,3,2016-12-17 16:24:20,L,R,ucp,ndom,dom,ndom,UCP13
3,6,0,2016-11-16 15:54:00,R,L,ucp,ndom,dom,ndom,UCP14
118,127,88,2016-11-16 15:54:00,L,L,ucp,dom,dom,dom,UCP14
72,115,89,2016-11-16 15:54:01,L,L,ucp,dom,dom,dom,UCP14
0,2,0,2016-11-16 15:54:01,R,L,ucp,ndom,dom,ndom,UCP14
0,0,0,2016-11-16 15:54:02,R,L,ucp,ndom,dom,ndom,UCP14
76,108,74,2016-11-16 15:54:02,L,L,ucp,dom,dom,dom,UCP14
105,109,80,2016-11-16 15:54:03,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:03,R,L,ucp,ndom,dom,ndom,UCP14
59,105,79,2016-11-16 15:54:04,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:04,R,L,ucp,ndom,dom,ndom,UCP14
62,106,91,2016-11-16 15:54:05,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:05,R,L,ucp,ndom,dom,ndom,UCP14
58,121,53,2016-11-16 15:54:06,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:06,R,L,ucp,ndom,dom,ndom,UCP14
0,0,0,2016-11-16 15:54:07,R,L,ucp,ndom,dom,ndom,UCP14
101,99,60,2016-11-16 15:54:07,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:08,R,L,ucp,ndom,dom,ndom,UCP14
77,120,54,2016-11-16 15:54:08,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:09,R,L,ucp,ndom,dom,ndom,UCP14
65,89,87,2016-11-16 15:54:09,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:10,R,L,ucp,ndom,dom,ndom,UCP14
63,86,50,2016-11-16 15:54:10,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:11,R,L,ucp,ndom,dom,ndom,UCP14
85,90,58,2016-11-16 15:54:11,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:12,R,L,ucp,ndom,dom,ndom,UCP14
129,125,53,2016-11-16 15:54:12,L,L,ucp,dom,dom,dom,UCP14
0,1,0,2016-11-16 15:54:13,R,L,ucp,ndom,dom,ndom,UCP14
99,86,69,2016-11-16 15:54:13,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:14,R,L,ucp,ndom,dom,ndom,UCP14
52,108,53,2016-11-16 15:54:14,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:15,R,L,ucp,ndom,dom,ndom,UCP14
47,117,56,2016-11-16 15:54:15,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:16,R,L,ucp,ndom,dom,ndom,UCP14
43,116,62,2016-11-16 15:54:16,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:17,R,L,ucp,ndom,dom,ndom,UCP14
62,85,56,2016-11-16 15:54:17,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:18,R,L,ucp,ndom,dom,ndom,UCP14
61,125,89,2016-11-16 15:54:18,L,L,ucp,dom,dom,dom,UCP14
50,75,80,2016-11-16 15:54:19,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:19,R,L,ucp,ndom,dom,ndom,UCP14
0,0,0,2016-11-16 15:54:20,R,L,ucp,ndom,dom,ndom,UCP14
55,54,49,2016-11-16 15:54:20,L,L,ucp,dom,dom,dom,UCP14
92,83,98,2016-11-16 15:54:21,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:21,R,L,ucp,ndom,dom,ndom,UCP14
78,79,73,2016-11-16 15:54:22,L,L,ucp,dom,dom,dom,UCP14
0,2,0,2016-11-16 15:54:22,R,L,ucp,ndom,dom,ndom,UCP14
60,111,24,2016-11-16 15:54:23,L,L,ucp,dom,dom,dom,UCP14
0,2,0,2016-11-16 15:54:23,R,L,ucp,ndom,dom,ndom,UCP14
0,0,0,2016-11-16 15:54:24,R,L,ucp,ndom,dom,ndom,UCP14
103,124,34,2016-11-16 15:54:24,L,L,ucp,dom,dom,dom,UCP14
86,59,59,2016-11-16 15:54:25,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:25,R,L,ucp,ndom,dom,ndom,UCP14
0,11,0,2016-11-16 15:54:26,R,L,ucp,ndom,dom,ndom,UCP14
79,45,28,2016-11-16 15:54:26,L,L,ucp,dom,dom,dom,UCP14
2,0,0,2016-11-16 15:54:27,R,L,ucp,ndom,dom,ndom,UCP14
92,89,75,2016-11-16 15:54:27,L,L,ucp,dom,dom,dom,UCP14
21,34,16,2016-11-16 15:54:28,R,L,ucp,ndom,dom,ndom,UCP14
53,58,56,2016-11-16 15:54:28,L,L,ucp,dom,dom,dom,UCP14
4,0,0,2016-11-16 15:54:29,R,L,ucp,ndom,dom,ndom,UCP14
80,41,65,2016-11-16 15:54:29,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:30,R,L,ucp,ndom,dom,ndom,UCP14
38,43,60,2016-11-16 15:54:30,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:31,R,L,ucp,ndom,dom,ndom,UCP14
89,67,70,2016-11-16 15:54:31,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:32,R,L,ucp,ndom,dom,ndom,UCP14
61,40,77,2016-11-16 15:54:32,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:33,R,L,ucp,ndom,dom,ndom,UCP14
71,112,76,2016-11-16 15:54:33,L,L,ucp,dom,dom,dom,UCP14
60,94,56,2016-11-16 15:54:34,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:34,R,L,ucp,ndom,dom,ndom,UCP14
94,57,68,2016-11-16 15:54:35,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:35,R,L,ucp,ndom,dom,ndom,UCP14
61,71,77,2016-11-16 15:54:36,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:36,R,L,ucp,ndom,dom,ndom,UCP14
0,0,0,2016-11-16 15:54:37,R,L,ucp,ndom,dom,ndom,UCP14
45,67,75,2016-11-16 15:54:37,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:38,R,L,ucp,ndom,dom,ndom,UCP14
66,98,45,2016-11-16 15:54:38,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:39,R,L,ucp,ndom,dom,ndom,UCP14
64,74,32,2016-11-16 15:54:39,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:40,R,L,ucp,ndom,dom,ndom,UCP14
64,93,60,2016-11-16 15:54:40,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:41,R,L,ucp,ndom,dom,ndom,UCP14
53,81,23,2016-11-16 15:54:41,L,L,ucp,dom,dom,dom,UCP14
77,40,67,2016-11-16 15:54:42,L,L,ucp,dom,dom,dom,UCP14
0,0,0,2016-11-16 15:54:42,R,L,ucp,ndom,dom,ndom,UCP14
0,0,0,2016-11-16 15:54:43,R,L,ucp,ndom,dom,ndom,UCP14
