Axis1,Axis2,Axis3,datetime,hand,hand_dominance,type,hand_type,session,hand_label,id
0,0,0,2017-04-18 16:10:38,L,R,td,ndom,dom,ndom,TD1
133,54,107,2017-04-18 16:10:38,R,R,td,dom,dom,dom,TD1
0,0,0,2017-04-18 16:10:39,L,R,td,ndom,dom,ndom,TD1
95,51,116,2017-04-18 16:10:39,R,R,td,dom,dom,dom,TD1
0,0,0,2017-04-18 16:10:40,L,R,td,ndom,dom,ndom,TD1
175,102,100,2017-04-18 16:10:40,R,R,td,dom,dom,dom,TD1
135,94,76,2017-04-18 16:10:41,R,R,td,dom,dom,dom,TD1
0,0,0,2017-04-18 16:10:41,L,R,td,ndom,dom,ndom,TD1
143,41,112,2017-04-18 16:10:42,R,R,td,dom,dom,dom,TD1
0,0,0,2017-04-18 16:10:42,L,R,td,ndom,dom,ndom,TD1
0,0,0,2017-04-18 16:10:43,L,R,td,ndom,dom,ndom,TD1
168,44,71,2017-04-18 16:10:43,R,R,td,dom,dom,dom,TD1
47,32,10,2017-04-18 16:10:44,L,R,td,ndom,dom,ndom,TD1
200,85,84,2017-04-18 16:10:44,R,R,td,dom,dom,dom,TD1
107,78,47,2017-04-18 16:10:45,L,R,td,ndom,dom,ndom,TD1
61,18,43,2017-04-18 16:10:45,R,R,td,dom,dom,dom,TD1
0,0,0,2017-04-18 16:12:00,R,R,td,dom,ndom,dom,TD1
178,150,75,2017-04-18 16:12:00,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:01,R,R,td,dom,ndom,dom,TD1
122,112,46,2017-04-18 16:12:01,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:02,R,R,td,dom,ndom,dom,TD1
167,110,44,2017-04-18 16:12:02,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:03,R,R,td,dom,ndom,dom,TD1
158,90,76,2017-04-18 16:12:03,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:04,R,R,td,dom,ndom,dom,TD1
70,136,55,2017-04-18 16:12:04,L,R,td,ndom,ndom,ndom,TD1
130,111,46,2017-04-18 16:12:05,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:05,R,R,td,dom,ndom,dom,TD1
86,115,66,2017-04-18 16:12:06,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:06,R,R,td,dom,ndom,dom,TD1
40,47,60,2017-04-18 16:12:07,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:07,R,R,td,dom,ndom,dom,TD1
76,84,55,2017-04-18 16:12:08,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:08,R,R,td,dom,ndom,dom,TD1
38,85,45,2017-04-18 16:12:09,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:09,R,R,td,dom,ndom,dom,TD1
88,54,65,2017-04-18 16:12:10,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:10,R,R,td,dom,ndom,dom,TD1
199,105,37,2017-04-18 16:12:11,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:11,R,R,td,dom,ndom,dom,TD1
0,0,0,2017-04-18 16:12:12,R,R,td,dom,ndom,dom,TD1
129,51,51,2017-04-18 16:12:12,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:13,R,R,td,dom,ndom,dom,TD1
48,111,40,2017-04-18 16:12:13,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:14,R,R,td,dom,ndom,dom,TD1
77,57,36,2017-04-18 16:12:14,L,R,td,ndom,ndom,ndom,TD1
64,64,84,2017-04-18 16:12:15,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:15,R,R,td,dom,ndom,dom,TD1
0,0,0,2017-04-18 16:12:16,R,R,td,dom,ndom,dom,TD1
103,66,63,2017-04-18 16:12:16,L,R,td,ndom,ndom,ndom,TD1
87,76,52,2017-04-18 16:12:17,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:17,R,R,td,dom,ndom,dom,TD1
102,81,25,2017-04-18 16:12:18,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:18,R,R,td,dom,ndom,dom,TD1
0,0,0,2017-04-18 16:12:19,R,R,td,dom,ndom,dom,TD1
119,89,43,2017-04-18 16:12:19,L,R,td,ndom,ndom,ndom,TD1
69,47,27,2017-04-18 16:12:20,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:20,R,R,td,dom,ndom,dom,TD1
0,0,0,2017-04-18 16:12:21,R,R,td,dom,ndom,dom,TD1
117,72,33,2017-04-18 16:12:21,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:22,R,R,td,dom,ndom,dom,TD1
114,30,66,2017-04-18 16:12:22,L,R,td,ndom,ndom,ndom,TD1
151,72,58,2017-04-18 16:12:23,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:23,R,R,td,dom,ndom,dom,TD1
69,65,63,2017-04-18 16:12:24,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:24,R,R,td,dom,ndom,dom,TD1
72,96,54,2017-04-18 16:12:25,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:25,R,R,td,dom,ndom,dom,TD1
83,64,106,2017-04-18 16:12:26,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:26,R,R,td,dom,ndom,dom,TD1
0,0,0,2017-04-18 16:12:27,R,R,td,dom,ndom,dom,TD1
61,78,58,2017-04-18 16:12:27,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:28,R,R,td,dom,ndom,dom,TD1
48,107,18,2017-04-18 16:12:28,L,R,td,ndom,ndom,ndom,TD1
96,102,49,2017-04-18 16:12:29,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:29,R,R,td,dom,ndom,dom,TD1
79,85,38,2017-04-18 16:12:30,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:30,R,R,td,dom,ndom,dom,TD1
50,158,28,2017-04-18 16:12:31,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:31,R,R,td,dom,ndom,dom,TD1
60,116,46,2017-04-18 16:12:32,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:32,R,R,td,dom,ndom,dom,TD1
45,161,32,2017-04-18 16:12:33,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:33,R,R,td,dom,ndom,dom,TD1
0,0,0,2017-04-18 16:12:34,R,R,td,dom,ndom,dom,TD1
106,129,61,2017-04-18 16:12:34,L,R,td,ndom,ndom,ndom,TD1
47,93,34,2017-04-18 16:12:35,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:35,R,R,td,dom,ndom,dom,TD1
75,85,36,2017-04-18 16:12:36,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:36,R,R,td,dom,ndom,dom,TD1
104,145,37,2017-04-18 16:12:37,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:37,R,R,td,dom,ndom,dom,TD1
78,154,29,2017-04-18 16:12:38,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:38,R,R,td,dom,ndom,dom,TD1
103,63,31,2017-04-18 16:12:39,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:39,R,R,td,dom,ndom,dom,TD1
0,0,0,2017-04-18 16:12:40,R,R,td,dom,ndom,dom,TD1
77,98,0,2017-04-18 16:12:40,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:41,R,R,td,dom,ndom,dom,TD1
116,115,32,2017-04-18 16:12:41,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:42,R,R,td,dom,ndom,dom,TD1
56,100,33,2017-04-18 16:12:42,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:43,R,R,td,dom,ndom,dom,TD1
76,86,41,2017-04-18 16:12:43,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:44,R,R,td,dom,ndom,dom,TD1
84,95,22,2017-04-18 16:12:44,L,R,td,ndom,ndom,ndom,TD1
76,68,123,2017-04-18 16:12:45,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:45,R,R,td,dom,ndom,dom,TD1
91,137,187,2017-04-18 16:12:46,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:46,R,R,td,dom,ndom,dom,TD1
85,87,52,2017-04-18 16:12:47,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:47,R,R,td,dom,ndom,dom,TD1
0,0,0,2017-04-18 16:12:48,R,R,td,dom,ndom,dom,TD1
86,101,77,2017-04-18 16:12:48,L,R,td,ndom,ndom,ndom,TD1
97,75,66,2017-04-18 16:12:49,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:49,R,R,td,dom,ndom,dom,TD1
0,0,0,2017-04-18 16:12:50,R,R,td,dom,ndom,dom,TD1
59,110,61,2017-04-18 16:12:50,L,R,td,ndom,ndom,ndom,TD1
69,64,24,2017-04-18 16:12:51,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:51,R,R,td,dom,ndom,dom,TD1
108,60,49,2017-04-18 16:12:52,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:52,R,R,td,dom,ndom,dom,TD1
102,91,54,2017-04-18 16:12:53,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:53,R,R,td,dom,ndom,dom,TD1
45,62,86,2017-04-18 16:12:54,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:54,R,R,td,dom,ndom,dom,TD1
62,87,104,2017-04-18 16:12:55,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:55,R,R,td,dom,ndom,dom,TD1
91,109,34,2017-04-18 16:12:56,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:56,R,R,td,dom,ndom,dom,TD1
50,64,82,2017-04-18 16:12:57,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:57,R,R,td,dom,ndom,dom,TD1
36,105,68,2017-04-18 16:12:58,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:58,R,R,td,dom,ndom,dom,TD1
166,141,160,2017-04-18 16:12:59,L,R,td,ndom,ndom,ndom,TD1
0,0,0,2017-04-18 16:12:59,R,R,td,dom,ndom,dom,TD1
134,93,127,2017-04-18 16:13:00,R,R,td,dom,ndom,dom,TD1
132,154,92,2017-04-18 16:13:00,L,R,td,ndom,ndom,ndom,TD1
0,14,0,2017-07-27 14:09:10,R,R,td,dom,ndom,dom,TD2
234,219,155,2017-07-27 14:09:10,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:11,R,R,td,dom,ndom,dom,TD2
246,107,118,2017-07-27 14:09:11,L,R,td,ndom,ndom,ndom,TD2
0,20,0,2017-07-27 14:09:12,R,R,td,dom,ndom,dom,TD2
125,74,156,2017-07-27 14:09:12,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:13,R,R,td,dom,ndom,dom,TD2
183,156,122,2017-07-27 14:09:13,L,R,td,ndom,ndom,ndom,TD2
0,3,0,2017-07-27 14:09:14,R,R,td,dom,ndom,dom,TD2
275,212,154,2017-07-27 14:09:14,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:15,R,R,td,dom,ndom,dom,TD2
99,126,91,2017-07-27 14:09:15,L,R,td,ndom,ndom,ndom,TD2
0,3,0,2017-07-27 14:09:16,R,R,td,dom,ndom,dom,TD2
183,215,123,2017-07-27 14:09:16,L,R,td,ndom,ndom,ndom,TD2
0,13,0,2017-07-27 14:09:17,R,R,td,dom,ndom,dom,TD2
54,118,77,2017-07-27 14:09:17,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:18,R,R,td,dom,ndom,dom,TD2
88,54,50,2017-07-27 14:09:18,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:19,R,R,td,dom,ndom,dom,TD2
96,132,13,2017-07-27 14:09:19,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:20,R,R,td,dom,ndom,dom,TD2
132,138,56,2017-07-27 14:09:20,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:21,R,R,td,dom,ndom,dom,TD2
89,137,37,2017-07-27 14:09:21,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:22,R,R,td,dom,ndom,dom,TD2
83,85,7,2017-07-27 14:09:22,L,R,td,ndom,ndom,ndom,TD2
54,36,12,2017-07-27 14:09:23,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:23,R,R,td,dom,ndom,dom,TD2
0,0,0,2017-07-27 14:09:24,R,R,td,dom,ndom,dom,TD2
129,100,50,2017-07-27 14:09:24,L,R,td,ndom,ndom,ndom,TD2
0,2,0,2017-07-27 14:09:25,R,R,td,dom,ndom,dom,TD2
102,139,78,2017-07-27 14:09:25,L,R,td,ndom,ndom,ndom,TD2
0,4,0,2017-07-27 14:09:26,R,R,td,dom,ndom,dom,TD2
57,129,35,2017-07-27 14:09:26,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:27,R,R,td,dom,ndom,dom,TD2
104,194,37,2017-07-27 14:09:27,L,R,td,ndom,ndom,ndom,TD2
66,87,31,2017-07-27 14:09:28,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:28,R,R,td,dom,ndom,dom,TD2
0,0,0,2017-07-27 14:09:29,R,R,td,dom,ndom,dom,TD2
49,86,44,2017-07-27 14:09:29,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:30,R,R,td,dom,ndom,dom,TD2
87,147,40,2017-07-27 14:09:30,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:31,R,R,td,dom,ndom,dom,TD2
108,75,41,2017-07-27 14:09:31,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:32,R,R,td,dom,ndom,dom,TD2
106,98,25,2017-07-27 14:09:32,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:33,R,R,td,dom,ndom,dom,TD2
90,156,47,2017-07-27 14:09:33,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:34,R,R,td,dom,ndom,dom,TD2
78,81,50,2017-07-27 14:09:34,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:35,R,R,td,dom,ndom,dom,TD2
68,112,64,2017-07-27 14:09:35,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:36,R,R,td,dom,ndom,dom,TD2
120,102,41,2017-07-27 14:09:36,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:37,R,R,td,dom,ndom,dom,TD2
57,61,9,2017-07-27 14:09:37,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:38,R,R,td,dom,ndom,dom,TD2
129,128,85,2017-07-27 14:09:38,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:39,R,R,td,dom,ndom,dom,TD2
57,129,26,2017-07-27 14:09:39,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:40,R,R,td,dom,ndom,dom,TD2
121,90,57,2017-07-27 14:09:40,L,R,td,ndom,ndom,ndom,TD2
46,70,22,2017-07-27 14:09:41,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:41,R,R,td,dom,ndom,dom,TD2
161,149,82,2017-07-27 14:09:42,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:42,R,R,td,dom,ndom,dom,TD2
81,129,57,2017-07-27 14:09:43,L,R,td,ndom,ndom,ndom,TD2
0,6,0,2017-07-27 14:09:43,R,R,td,dom,ndom,dom,TD2
51,74,30,2017-07-27 14:09:44,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:44,R,R,td,dom,ndom,dom,TD2
121,170,78,2017-07-27 14:09:45,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:45,R,R,td,dom,ndom,dom,TD2
72,64,26,2017-07-27 14:09:46,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:46,R,R,td,dom,ndom,dom,TD2
158,85,47,2017-07-27 14:09:47,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:47,R,R,td,dom,ndom,dom,TD2
30,47,18,2017-07-27 14:09:48,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:48,R,R,td,dom,ndom,dom,TD2
20,94,31,2017-07-27 14:09:49,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:49,R,R,td,dom,ndom,dom,TD2
74,63,49,2017-07-27 14:09:50,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:50,R,R,td,dom,ndom,dom,TD2
0,0,0,2017-07-27 14:09:51,R,R,td,dom,ndom,dom,TD2
119,119,30,2017-07-27 14:09:51,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:52,R,R,td,dom,ndom,dom,TD2
133,156,49,2017-07-27 14:09:52,L,R,td,ndom,ndom,ndom,TD2
63,141,38,2017-07-27 14:09:53,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:53,R,R,td,dom,ndom,dom,TD2
164,144,58,2017-07-27 14:09:54,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:54,R,R,td,dom,ndom,dom,TD2
0,0,0,2017-07-27 14:09:55,R,R,td,dom,ndom,dom,TD2
85,173,55,2017-07-27 14:09:55,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:56,R,R,td,dom,ndom,dom,TD2
65,49,44,2017-07-27 14:09:56,L,R,td,ndom,ndom,ndom,TD2
11,39,4,2017-07-27 14:09:57,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:57,R,R,td,dom,ndom,dom,TD2
124,139,35,2017-07-27 14:09:58,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:58,R,R,td,dom,ndom,dom,TD2
100,154,40,2017-07-27 14:09:59,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:09:59,R,R,td,dom,ndom,dom,TD2
41,45,15,2017-07-27 14:10:00,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:10:00,R,R,td,dom,ndom,dom,TD2
161,96,87,2017-07-27 14:10:01,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:10:01,R,R,td,dom,ndom,dom,TD2
0,0,0,2017-07-27 14:10:02,R,R,td,dom,ndom,dom,TD2
92,65,23,2017-07-27 14:10:02,L,R,td,ndom,ndom,ndom,TD2
169,156,66,2017-07-27 14:10:03,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:10:03,R,R,td,dom,ndom,dom,TD2
75,144,27,2017-07-27 14:10:04,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:10:04,R,R,td,dom,ndom,dom,TD2
101,94,27,2017-07-27 14:10:05,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:10:05,R,R,td,dom,ndom,dom,TD2
0,0,0,2017-07-27 14:10:06,R,R,td,dom,ndom,dom,TD2
105,97,42,2017-07-27 14:10:06,L,R,td,ndom,ndom,ndom,TD2
138,116,53,2017-07-27 14:10:07,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:10:07,R,R,td,dom,ndom,dom,TD2
89,80,43,2017-07-27 14:10:08,L,R,td,ndom,ndom,ndom,TD2
0,0,0,2017-07-27 14:10:08,R,R,td,dom,ndom,dom,TD2
0,0,0,2017-07-27 14:10:09,R,R,td,dom,ndom,dom,TD2
18,74,38,2017-07-27 14:10:09,L,R,td,ndom,ndom,ndom,TD2
6,8,7,2017-07-27 14:10:10,R,R,td,dom,ndom,dom,TD2
161,120,89,2017-07-27 14:10:10,L,R,td,ndom,ndom,ndom,TD2
101,57,34,2017-07-27 14:11:30,R,R,td,dom,dom,dom,TD2
0,39,12,2017-07-27 14:11:30,L,R,td,ndom,dom,ndom,TD2
0,20,0,2017-07-27 14:11:31,L,R,td,ndom,dom,ndom,TD2
255,236,111,2017-07-27 14:11:31,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:32,L,R,td,ndom,dom,ndom,TD2
26,137,59,2017-07-27 14:11:32,R,R,td,dom,dom,dom,TD2
163,82,104,2017-07-27 14:11:33,R,R,td,dom,dom,dom,TD2
0,3,0,2017-07-27 14:11:33,L,R,td,ndom,dom,ndom,TD2
0,7,0,2017-07-27 14:11:34,L,R,td,ndom,dom,ndom,TD2
186,210,153,2017-07-27 14:11:34,R,R,td,dom,dom,dom,TD2
2,0,0,2017-07-27 14:11:35,L,R,td,ndom,dom,ndom,TD2
247,213,161,2017-07-27 14:11:35,R,R,td,dom,dom,dom,TD2
12,4,0,2017-07-27 14:11:36,L,R,td,ndom,dom,ndom,TD2
181,90,105,2017-07-27 14:11:36,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:37,L,R,td,ndom,dom,ndom,TD2
78,68,13,2017-07-27 14:11:37,R,R,td,dom,dom,dom,TD2
235,233,128,2017-07-27 14:11:38,R,R,td,dom,dom,dom,TD2
17,7,0,2017-07-27 14:11:38,L,R,td,ndom,dom,ndom,TD2
43,48,74,2017-07-27 14:11:39,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:39,L,R,td,ndom,dom,ndom,TD2
80,40,55,2017-07-27 14:11:40,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:40,L,R,td,ndom,dom,ndom,TD2
0,0,0,2017-07-27 14:11:41,L,R,td,ndom,dom,ndom,TD2
103,157,70,2017-07-27 14:11:41,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:42,L,R,td,ndom,dom,ndom,TD2
125,207,72,2017-07-27 14:11:42,R,R,td,dom,dom,dom,TD2
146,133,62,2017-07-27 14:11:43,R,R,td,dom,dom,dom,TD2
16,12,0,2017-07-27 14:11:43,L,R,td,ndom,dom,ndom,TD2
195,279,132,2017-07-27 14:11:44,R,R,td,dom,dom,dom,TD2
23,10,0,2017-07-27 14:11:44,L,R,td,ndom,dom,ndom,TD2
162,111,109,2017-07-27 14:11:45,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:45,L,R,td,ndom,dom,ndom,TD2
108,150,64,2017-07-27 14:11:46,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:46,L,R,td,ndom,dom,ndom,TD2
140,152,77,2017-07-27 14:11:47,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:47,L,R,td,ndom,dom,ndom,TD2
41,43,25,2017-07-27 14:11:48,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:48,L,R,td,ndom,dom,ndom,TD2
7,36,0,2017-07-27 14:11:49,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:49,L,R,td,ndom,dom,ndom,TD2
0,0,0,2017-07-27 14:11:50,L,R,td,ndom,dom,ndom,TD2
210,341,125,2017-07-27 14:11:50,R,R,td,dom,dom,dom,TD2
58,110,121,2017-07-27 14:11:51,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:51,L,R,td,ndom,dom,ndom,TD2
173,106,79,2017-07-27 14:11:52,R,R,td,dom,dom,dom,TD2
7,0,0,2017-07-27 14:11:52,L,R,td,ndom,dom,ndom,TD2
155,64,74,2017-07-27 14:11:53,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:53,L,R,td,ndom,dom,ndom,TD2
8,0,0,2017-07-27 14:11:54,L,R,td,ndom,dom,ndom,TD2
148,194,65,2017-07-27 14:11:54,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:55,L,R,td,ndom,dom,ndom,TD2
188,138,96,2017-07-27 14:11:55,R,R,td,dom,dom,dom,TD2
58,6,20,2017-07-27 14:11:56,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:56,L,R,td,ndom,dom,ndom,TD2
98,83,32,2017-07-27 14:11:57,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:57,L,R,td,ndom,dom,ndom,TD2
196,181,115,2017-07-27 14:11:58,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:11:58,L,R,td,ndom,dom,ndom,TD2
0,0,0,2017-07-27 14:11:59,L,R,td,ndom,dom,ndom,TD2
30,19,12,2017-07-27 14:11:59,R,R,td,dom,dom,dom,TD2
175,153,113,2017-07-27 14:12:00,R,R,td,dom,dom,dom,TD2
10,0,0,2017-07-27 14:12:00,L,R,td,ndom,dom,ndom,TD2
0,0,0,2017-07-27 14:12:01,L,R,td,ndom,dom,ndom,TD2
69,65,29,2017-07-27 14:12:01,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:12:02,L,R,td,ndom,dom,ndom,TD2
137,190,80,2017-07-27 14:12:02,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:12:03,L,R,td,ndom,dom,ndom,TD2
143,82,8,2017-07-27 14:12:03,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:12:04,L,R,td,ndom,dom,ndom,TD2
5,48,8,2017-07-27 14:12:04,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:12:05,L,R,td,ndom,dom,ndom,TD2
63,27,12,2017-07-27 14:12:05,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:12:06,L,R,td,ndom,dom,ndom,TD2
84,73,46,2017-07-27 14:12:06,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:12:07,L,R,td,ndom,dom,ndom,TD2
200,140,120,2017-07-27 14:12:07,R,R,td,dom,dom,dom,TD2
6,0,0,2017-07-27 14:12:08,L,R,td,ndom,dom,ndom,TD2
52,64,16,2017-07-27 14:12:08,R,R,td,dom,dom,dom,TD2
2,0,0,2017-07-27 14:12:09,L,R,td,ndom,dom,ndom,TD2
124,109,81,2017-07-27 14:12:09,R,R,td,dom,dom,dom,TD2
11,0,0,2017-07-27 14:12:10,L,R,td,ndom,dom,ndom,TD2
139,216,50,2017-07-27 14:12:10,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:12:11,L,R,td,ndom,dom,ndom,TD2
95,114,77,2017-07-27 14:12:11,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:12:12,L,R,td,ndom,dom,ndom,TD2
97,91,27,2017-07-27 14:12:12,R,R,td,dom,dom,dom,TD2
120,122,59,2017-07-27 14:12:13,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:12:13,L,R,td,ndom,dom,ndom,TD2
156,176,107,2017-07-27 14:12:14,R,R,td,dom,dom,dom,TD2
0,0,0,2017-07-27 14:12:14,L,R,td,ndom,dom,ndom,TD2
2,0,0,2017-07-27 14:12:15,L,R,td,ndom,dom,ndom,TD2
